,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC
150,04059500,0.6367149445296878,-0.25572168489232633,0.6816388371841052,0.06300213932991028,0.3294150919576444,2.688091278076172,2.0072456129106295,0,0,225,0,289,16,-2.5767660890094057,-1.121464708698975
151,04105700,-4.12207433247428,0.02170182479023346,2.8988185335275602,0.5101715326309204,0.23209925866430275,1.7734534740447998,2.5190692815393496,0,0,0,4,0,51,-0.9915541202193229,-2.060135726023448
152,04115265,0.031429085358081976,-0.12934121757420927,1.5102735444810989,0.30945634841918945,0.24135423815769794,1.5472817420959473,1.942697689858117,0,0,0,19,3,17,-1.0808332718464113,-1.6879613254812473
153,03463300,0.42080590026394316,0.36381836427748954,0.3804631281523269,0.4343219012022026,0.3481856648318365,7.180497646331787,4.582275975709519,0,0,217,77,62,29,-1.9501521501735657,-2.253603833234673
154,03504000,0.6376948391302197,0.3431549373397976,0.8646311540025988,0.8193919658660889,0.4376134566828093,8.013653087615957,5.736547687303468,0,0,30,141,9,29,-1.7355595857858528,-2.0805210012093407
155,05408000,-0.09937876267576717,-0.3444473132226925,1.6778767035353839,0.3552752137184143,0.22875386044459028,1.2932018041610718,2.313282441441426,0,0,0,66,21,71,-0.7718223922682073,-1.6359711841357796
156,05488200,0.5709445487508702,0.1970111539210063,0.5288251938305937,0.003671045647934079,0.031557070074986385,3.2546443462371655,2.0762898611140814,5,0,1492,630,697,203,-6.462684876774894,-3.2122138950248793
157,06344600,0.09960886518166578,0.21836272976991403,0.1364086145962919,0.0,0.012208299390061494,0.15543290972709656,0.13096384926083876,558,0,1063,33,620,40,-3.5770977640198565,-1.9703852685731402
158,06352000,0.08771737488199072,0.13008388444900573,0.12413022987882597,0.000666478299535811,0.011638472217695638,0.15380269289016724,0.14415449465900537,0,0,657,63,536,24,-2.955695791947302,-2.0063423109642886
159,06431500,-2.3623389496027847,0.12674462196798603,2.208338487849677,0.23482614755630493,0.07782090330247614,0.6872960329055786,1.1826834366360433,0,0,0,1,3,113,-1.0427154527107076,-2.21197960232225
160,06614800,0.8348441663379552,-0.08286639389495107,0.8778001041079039,0.17182399332523346,0.22393777041861446,9.204856872558594,9.331923932466168,0,0,0,1,782,770,-3.352528381934224,-3.107983134421828
161,06892000,0.6439642237481067,-0.08035824882989888,0.7803530897643709,0.005586396437138319,0.045019986152588065,2.9794113636016846,2.3868206125059386,0,0,1030,480,580,203,-4.354747564839488,-2.566071597860982
162,06918460,0.5344508728245734,-0.22633315977911253,1.1996542066390024,0.07500254362821579,0.10588349457304021,2.8695973873138385,3.3208241262694544,0,0,364,319,169,150,-3.7020374379907155,-2.4736586356999175
163,06919500,0.5852665028276636,-0.5453341124422695,1.0427737034413411,0.0004500152717810124,0.07099881264733757,2.972350955009448,3.734493045034655,128,0,1640,437,774,174,-7.202100280116197,-2.7215470411851035
164,07184000,0.5741572554850343,-0.21813961981987784,0.6686823488284834,0.0,0.05990334748955165,4.184525060653678,3.6544122266616323,515,0,1648,604,900,210,-6.363382876233998,-2.6850525758224086
165,08066200,0.40717664955880095,-0.15224441549072965,0.5812516387620348,0.009383296594023705,0.052101654002403276,2.8753104209899902,3.19573083104766,52,0,757,592,603,212,-4.082041340199729,-3.7857102153874904
166,08190000,0.28183385501730773,0.47159015468326104,0.5458185522464449,0.03718579187989235,0.012590399745673027,0.6758838474750511,0.3814066583950902,0,0,60,79,117,267,-2.218059687395849,-2.4391200047535704
167,10336660,0.22510653238610645,0.66143100547637,0.26702663318222025,0.1265667974948883,0.10897791830955511,13.33170223236084,4.029525334647815,0,0,318,3,903,318,-5.402150321024411,-3.312075944421401
168,12020000,0.48217674223379847,0.23728286336906096,0.5394537964498426,0.2090778946876526,0.27380823802492754,20.07147789001465,14.538306785169128,0,0,1140,712,278,181,-4.481062898827943,-3.9660444978567506
169,12178100,0.5343898156127559,0.27276825376168984,0.6230447373157597,1.4403834342956543,1.2093218772264063,16.72249984741211,11.236369631830792,0,0,11,21,28,10,-2.2294439832979993,-2.17452328935858
170,12411000,0.574549790224973,0.08091928631079928,0.6197178520310535,0.22567929327487946,0.2553873679153845,7.622318315505951,5.394108673873065,0,0,16,135,312,26,-3.5791918269953737,-3.2412961121976047
171,14020000,0.669089684877364,0.29952931015728423,0.6632107051268195,0.29577338695526123,0.13619477067948899,5.484071588516228,3.817232823494718,0,0,0,224,128,61,-4.122854300627151,-3.8116717593269622
172,14185000,0.8378975855556061,-0.1389671857540055,0.9441724726420947,0.23354241251945496,0.41453482246514617,14.664290428161621,15.197416805102547,0,0,1290,865,88,44,-4.263897896389094,-3.4691652488125366
173,14222500,0.7178270923974925,-0.1960699002942904,1.1738661097065684,0.37801283597946167,0.4710478743675342,17.38858985900879,22.539934900935094,0,0,1040,894,64,115,-3.6157756456120587,-3.4796757549392408
174,14236200,0.7007977634530053,0.36281695047875556,0.6285630793772491,0.46246248483657837,0.3381672011027769,17.292076110839844,11.282127425597961,0,0,827,618,60,72,-3.3327989897419177,-3.563661655137909
175,11230500,0.8449947424212507,-0.046567453699800344,0.993710791396966,0.11340384930372238,0.19780553681026775,7.976070404052725,7.855040932608505,0,0,275,12,579,435,-2.972209857611291,-3.2225023015830425
176,11237500,0.689427723044424,0.019109195737266958,0.6249058252045454,0.007840877398848534,0.14013079735981,9.825857353210427,7.641857724952522,2,0,1585,441,1257,362,-7.849294550164526,-4.194633501377145
177,11284400,0.6607568109686672,-0.34160187394881086,0.7327669882457248,0.0,0.04997480868646812,2.1897084712982178,3.389023114085948,1924,0,2294,4,1341,772,-inf,-3.914083385046752
178,11473900,0.8678603637850828,-0.05122991123802892,0.9943430785538548,0.009260045364499092,0.09247524318951093,7.778438329696641,8.401877528069134,0,0,1870,744,759,518,-9.190640345702631,-5.59828658607168
179,01031500,0.745748442550904,0.021180756972744456,0.6983997322184641,0.10147995501756668,0.48661325731025074,8.6257963180542,6.403989861760494,0,0,602,0,315,76,-3.4704136279808453,-2.083501257723853
180,01162500,0.6549553236238697,0.08176677251949502,0.8191664300268222,0.08281208574771881,0.39585622359243156,6.624967098236084,5.042088758046063,0,0,816,0,109,51,-3.0865745037078267,-2.004082284029598
181,01484100,0.49726299310175626,0.0680111006397701,0.9072601692642107,0.1658499836921692,0.23435375911563286,3.1292450428009033,3.1086498458006364,0,0,344,85,42,30,-2.0274231449392413,-2.067436949224682
182,01542810,0.5743155805938109,0.11359159619774997,0.490772617247112,0.0414804145693779,0.34808087897768464,5.9515380859375,3.832460793265045,0,0,978,0,280,40,-4.0641636291549394,-1.9166297618690118
183,01543000,0.7119100352290518,0.08818081362336333,0.6115040230343796,0.05906450375914574,0.3681635795636118,5.805693292617779,4.143206702985394,0,0,933,0,177,39,-3.635643218538968,-1.9681722104188233
184,01543500,0.7232301474753493,0.11460792637066519,0.6292950739183145,0.06056482866406446,0.3536002404482037,5.601212024688721,3.8721873952338393,0,0,1007,0,142,34,-3.4692655950838063,-1.979119285002944
185,01548500,0.7836698740596462,0.002083525009366153,0.7446085071891816,0.0876188650727272,0.3759980863431085,4.787744998931885,3.803650574600339,0,0,757,0,131,36,-3.5077832659947266,-1.825154371003075
186,01644000,0.6879647898923487,-0.04701197294600275,0.6658189528673781,0.021063968539237976,0.15971916739236924,3.4442434310913086,3.1479742197573293,0,0,1032,193,159,67,-3.810808534236026,-2.530331804271943
187,02015700,0.6229025937615744,0.13319712326293648,0.5974759852968083,0.28350961208343506,0.21094486890759126,3.927037811279292,3.2283822734356282,0,0,0,114,108,44,-2.4296394643494637,-2.3220218035229854
188,02065500,0.652030804808937,-0.018625610195267348,0.7787029712439392,0.1355578750371933,0.09547396419042534,2.3345003604888865,2.8363454782250606,1,0,221,365,90,92,-2.0274230477114124,-2.8992147953194194
189,02193340,0.5314382936915043,-0.18701981548173413,0.6168560568683332,0.010593279264867306,0.07191802878144961,1.8398854732513428,2.7150463130953852,23,0,804,295,251,200,-3.2147633510955247,-3.037120762407533
190,02212600,0.7101447202223645,-0.3245452760003684,0.7593472993866247,0.002094253897666931,0.07354415544042371,2.735619068145752,3.1118705323381657,109,0,1203,434,441,168,-4.235204679286833,-3.06665265749189
191,02231000,0.12834638091368,-0.35929945666836965,1.4129317079630848,0.030916048213839576,0.1187076071351876,2.7540934085845947,2.7096306600131315,0,0,389,159,536,152,-3.918293421154384,-2.446137910061992
192,02371500,0.13160200269996802,-0.05231132833175543,1.2354892111603153,0.05859198793768883,0.13511226040255078,4.3282470703125,3.988707192211691,0,0,817,236,205,153,-3.6544570519127957,-2.6149046703007617
193,03049800,0.4341985457585942,0.19301523335909368,0.4031471269211921,0.037605080753564835,0.19866624249537293,3.92400860786438,2.4484721160291616,1,0,875,12,272,46,-4.3152566021715,-2.1650364126946484
194,03144000,0.6112900321848929,0.09818149143667668,0.5362860487521034,0.054676853120326996,0.19628938296409518,4.050137519836426,2.8505059390682472,0,0,744,72,261,71,-3.9453126728508554,-2.203560765471688
195,03280700,0.6017697897539643,0.04679246185501437,0.5205119994309367,0.036999624222517014,0.1454808913677754,4.302747774124137,3.265920063107269,0,0,983,307,277,71,-4.307229285654948,-2.5208565275433563
196,03340800,0.7513814911258456,-0.1801560526433183,0.7807009999539284,0.019716495648026466,0.1788367490964184,3.820920944213867,3.7161088951790293,0,0,1293,196,299,101,-4.258613907550019,-2.2471849875217402
197,03346000,0.6710855341353713,-0.1716420143110033,0.7028841522866516,0.0032689787913113832,0.13515098436498055,5.1144658565521075,3.652904664458335,0,0,1467,270,654,118,-5.35655128325053,-2.471313424393721
198,03471500,0.6861458156324887,-0.06551697711209527,0.9807748367937759,0.2837563753128052,0.270448942385393,3.3816355705261163,3.44081102488601,0,0,0,65,47,32,-2.5876375387834614,-2.243567871768954
199,03604000,0.7327583914491824,0.179974909471506,0.7576156097688179,0.37209317088127136,0.10651891321010942,4.2917561531066895,3.8978660616052547,0,0,4,499,87,96,-2.006471228606796,-2.9360970863291884
200,05399500,0.30449120194906676,-0.06374052720134807,0.28463290760917,0.018985019996762276,0.17155163866891462,2.666762256622312,1.7367104405626703,0,0,387,86,668,13,-3.5128390439815234,-1.5936160340541365
201,05495000,0.6392969691997727,0.041971725219628456,0.614277781876467,0.007560256402939558,0.05483836315132284,4.18412957191466,2.6780324618759277,0,0,1114,522,715,184,-5.178993144994166,-2.753223431347226
202,05525500,0.6224319155129345,0.04412316916293325,0.7331160177061308,0.02330796606838703,0.1877566404754203,4.089488506317139,2.6465853455211836,0,0,1158,11,413,109,-4.222771331623744,-1.9892757290121008
203,05595730,0.5940933545472542,-0.03338924012471191,0.4879667320473201,0.0,0.09303761665962473,4.307413148879999,2.964892343842122,720,0,1868,295,967,137,-8.46988336823123,-2.7551509942035266
204,08013000,0.2942256785804649,-0.08883795035513217,0.9787419196528376,0.04545244202017784,0.09441626209326748,5.986465787887563,4.826982355310718,0,0,463,471,893,213,-5.015298262453251,-3.3601161395495143
205,05057200,0.47393921484672685,-0.17295207324391726,0.5016723869864471,0.004577078390866518,0.016335686604182113,0.5492494106292725,0.6241357627700475,0,0,367,345,579,181,-3.9676766418141183,-2.518887419326237
206,06289000,0.4032486562175255,-0.24809726719477726,1.4556867208599538,0.24404674768447876,0.17318706791202448,2.591568684577939,3.8233008478843007,0,0,0,0,149,395,-1.1831127811035647,-2.2697612758240755
207,06910800,0.6777904291715646,-0.10181349576344689,0.6927870379734142,0.0004805247881449759,0.03407816205411126,1.9936439037322882,2.0086882776414887,113,0,1511,493,552,188,-5.82756194575574,-2.6410854371201555
208,06921070,0.7574894262265035,-0.3258427370710588,0.8160612436453776,0.021571384742856026,0.12221910793014787,3.0521796941757127,3.598121178101675,0,0,1035,261,439,142,-4.9760132757429325,-2.471528070813023
209,08150800,0.10800190263824028,-0.6514719690674249,0.85368275454918,0.0005274597788229585,0.011240203961842162,0.24614788591861725,0.5164754564311416,63,0,822,271,373,278,-3.481286445830753,-3.017301406123291
210,08190500,-0.057798945530504575,-2.2408610266862206,0.692459784668235,0.0,0.013847343165779546,0.09532023966312408,0.6019529191196022,540,0,1209,37,981,390,-5.386389623067092,-2.783862367160033
211,08324000,0.013888548610980878,-0.8731964966429628,1.483369527330547,0.026139184832572937,0.0638533979691537,0.4745267331600189,0.6964549926109884,0,0,1,1,243,86,-1.2722843874599654,-1.5280898203372701
212,09312600,0.5653375084074658,-0.41741153891210436,0.7921325596646739,0.022500762715935707,0.09791971564917334,1.312544584274292,1.5228675877594051,25,0,137,0,594,188,-2.293524165496286,-2.1130415960265387
213,12092000,0.5569751250783035,0.27813325564703745,0.7895517275540382,1.9134862899780276,0.9104162878111395,11.823084068298284,9.681786285207544,0,0,0,63,9,16,-1.5214906413708817,-1.9606974858481503
214,12144000,0.7311050476795424,0.1534459827650067,0.830491825476657,1.4111862182617188,0.811879586277522,15.962597846984863,13.52627068924489,0,0,5,337,26,27,-2.014521626202477,-2.0581170453985944
215,12390700,0.6400965221287447,-0.09592162084295612,0.9159051634385245,0.18173693120479584,0.18807754168541876,4.310800027847284,3.8896186169646287,0,0,0,46,265,66,-2.9031220679429532,-3.132004502181499
216,13011900,0.7870250583995249,-0.22075058167174266,1.2482909869561138,0.2925795912742615,0.22843215019002108,7.083351564407333,9.024941240098237,0,0,0,0,442,768,-1.9394776435336818,-2.7359195108632535
217,14138870,0.745832376111043,-0.041493740051542216,0.8527705695789765,0.4327069818973541,0.6145956874197,19.5583553314209,17.693209716383794,0,0,868,718,71,32,-3.065457497852535,-2.646335721672379
218,14141500,0.789665846932667,0.06304226161388288,0.8830801155310579,0.5932936668395996,0.454461501480326,18.4853357315063,16.70429332746131,0,0,847,850,46,47,-3.115638283587904,-3.1363317791593333
219,11148900,0.23595390488639556,0.7560098997470569,0.18331667548911923,0.0,0.031320075008339894,4.57932186126709,0.9194278102388114,1744,0,2230,0,1445,419,-18.796925023432664,-2.358866299795495
220,11381500,0.7287884199272066,0.22567335974698216,0.9507457146673911,0.6853286027908325,0.11981299317436671,6.0741753578186035,6.38352890637369,0,0,0,680,49,236,-2.3756539460366795,-5.300475825036723
221,11475560,0.7341333263358616,0.34223982297004873,0.6203604133531835,0.09581171795725828,0.08571750560298266,17.30135726928711,11.216591479816971,0,0,1218,812,744,688,-5.9579178649003905,-5.404554058280794
222,11523200,0.6426106907659399,0.3344662908594572,0.5603230783832664,0.20295991003513336,0.1448415031194947,10.147994995117188,6.285461751517404,0,0,475,787,258,60,-5.13751612287246,-4.235131566029113
223,01057000,0.7611815282413209,-0.07369287461305632,0.8074601001556682,0.09257456660270691,0.46654760228887376,7.701689720153809,6.583844872586842,0,0,623,0,208,46,-3.012240792270775,-2.158708016797198
224,01169000,0.6941749478444541,0.008771086557259371,0.7552721883732679,0.2123667597770691,0.46686893232489957,7.691923761367775,6.922814851961009,0,0,408,0,118,47,-2.5891373399527238,-2.1693582939240414
225,01350080,0.6150507344638585,-0.003283275890794687,0.6692116541809422,0.07583590596914291,0.47184789630900464,5.223927450180038,4.713286984777189,0,0,925,0,137,43,-3.421151099285318,-1.7337108015462073
226,01434025,0.6398805102954295,0.05056379346051905,0.6759689240552078,0.2540408968925476,0.584379236953803,9.39951229095459,8.349937173396883,0,0,420,0,135,67,-2.3699839225425086,-2.0570929767963446
227,01510000,0.7565916792278962,0.08317866591409676,0.6952558044630722,0.13500458002090454,0.4660076908773017,6.435218381881679,4.9719320217099074,0,0,636,0,132,37,-3.024265469569766,-1.8606038319566487
228,01539000,0.7906019059126753,0.07200411472290644,0.7163129296944156,0.12071577459573746,0.3647937868678181,5.311493873596191,4.2869469665696665,0,0,639,5,91,41,-2.8120811326864623,-1.9684275045610324
229,01594950,0.6621738485511451,-0.03296728759530406,0.6892260387557265,0.01643534190952778,0.39664059068348373,6.574136257171631,5.477998215925234,67,0,1345,1,141,29,-4.131226815239395,-2.4414431261901988
230,01632900,0.5745805388990138,-0.03675499655785668,0.6450875861376208,0.1110614612698555,0.10278070602857395,2.393879342079157,2.401884656236147,0,0,113,301,114,61,-2.754108556211588,-2.439520742603634
231,01634500,0.5347570753607918,0.06733110020178425,0.5086597086813407,0.07866002395749096,0.11557184327342548,3.372467279434204,2.8308046009216934,0,0,346,286,218,66,-3.532580517025468,-2.467610575848889
232,02027500,0.5045800800652064,0.2428338226871915,0.6691639453071692,0.10896596312522888,0.1373321058779637,5.091681957244873,3.7585599077524416,0,0,729,422,62,63,-2.704484955170511,-2.6531929579048863
233,02028500,0.6054244914939761,0.020339875898777598,1.0716131369223245,0.055824678391218185,0.14588822316571756,4.296506404876709,3.6226915733096807,0,0,844,363,102,74,-3.1396724139946928,-2.6246826439952895
234,02055100,0.6224360919957987,-0.003458027729979309,0.8252216935734553,0.09692636132240295,0.10719684611321138,2.7462470531463623,2.802789929069408,0,0,323,337,88,87,-2.8463037456295903,-2.4673064883510345
235,02056900,0.7655789672197729,-0.020605906243169984,0.9560093848273754,0.14791806042194366,0.11940128886317727,2.5976054191589313,2.8408736272360056,0,0,196,288,79,76,-2.3838582448280183,-2.7192256010473224
236,02177000,0.7105761307198951,0.10989770350770431,1.164959043826054,0.6391521096229553,0.3622737712744271,6.441740179061865,6.224892537917186,0,0,33,262,13,34,-1.8319383840120662,-2.0945986561257577
237,02464360,0.6534169897986426,0.09823400205989301,0.8083348168046395,0.19825847446918488,0.10065808848359974,4.8920277595519925,4.22014894150307,0,0,152,612,161,98,-2.2351485861876914,-2.9203046264147785
238,04015330,0.37891463761725575,0.21719872665746082,0.32089387627231464,0.035043053328990936,0.23527325609298708,4.986287450790399,2.0350758280016255,79,0,520,0,554,23,-3.5159455419189163,-1.4663975630384165
239,04196800,0.5091750957224854,0.09099586192295404,0.5732368767553347,0.005777488462626934,0.17779470509017772,4.626117467880227,2.405508361467512,0,0,1178,44,751,81,-5.209091436698316,-2.209127705245887
240,04197100,0.5502070844945323,-0.022495277207402825,0.5511497410342389,0.010782244615256786,0.25033025605864717,4.813955307006836,2.6053392908782906,0,0,1159,2,706,58,-4.396463383393248,-2.024825654970352
241,04233000,0.6586175609754649,-0.19547308011452194,0.8557330851001703,0.13423751294612885,0.3828330828253911,3.439165019988999,3.8534903417196094,0,0,364,0,86,36,-2.776638623484538,-1.7049348574299183
242,03180500,0.7079672942384886,-0.011326595236485642,0.7096673671271085,0.06963393837213516,0.4325029360025757,7.1765594482421875,5.6722200198843,0,0,907,0,125,35,-3.3886643136109953,-2.183445369419669
243,03237500,0.5342370003169923,0.11740764374083432,0.4474082962137661,0.004395497962832451,0.186989615454572,4.883886814117432,3.1881920738054843,0,0,1415,120,496,79,-5.418574854976505,-2.460732281674722
244,05592050,0.7136678729614436,-0.07471664446808059,0.6547123750314363,0.002639187267050147,0.11191268266289728,3.330451369285578,3.0035944890726243,5,0,1732,167,540,175,-6.752960972243405,-2.557970968024778
245,07359610,0.657260289446597,0.06544439699209094,0.6666772754273317,0.2154117226600647,0.1359725329409632,5.671581983566276,5.397539495965716,0,0,35,488,220,145,-2.8296482168508374,-2.791101238800077
246,06339100,0.10294764397357603,0.18254591403485337,0.1297694328919728,0.0002765947428997606,0.013268638794602784,0.1613469421863556,0.13311854450490013,118,0,787,18,565,37,-3.079921662602504,-1.9525489642084233
247,06803530,0.5004292571264545,-0.09218447849181889,0.7984951735377078,0.04095138981938362,0.014775088197211917,0.6378966569900513,1.015091539413363,0,3,3,597,174,259,-1.6561929535800035,-3.2208518428303834
248,06903400,0.566324902284271,0.11631271579975816,0.5727410919295788,0.0005192483658902347,0.03900590926420108,4.664927387237538,2.2084734371649586,37,0,1509,729,938,171,-6.809137066263968,-2.9505251633099068
249,06921200,0.6155968474138206,-0.41116953461857497,0.7249748042270815,0.0005062671843916178,0.11563415698803109,2.7675938606262207,3.88267562545407,176,0,1422,301,617,168,-6.237539823865576,-2.650831872921387
250,07145700,0.5840161540302653,0.18499250399329373,0.6486378652256645,0.013500457629561424,0.02164110008715619,2.4570833444595204,1.743792838337972,0,1,351,570,529,376,-2.8463037259512967,-3.008186755339415
251,07335700,0.5520991294736035,0.13590210040395653,0.5725275189340298,0.0,0.1022717240992953,6.565109109878527,5.23162146065192,692,0,1728,487,351,160,-6.434960224209308,-2.5122455411676867
252,08023080,0.5683585485091003,0.014275999086556697,0.5762683412793072,0.0,0.05197689479290153,5.5033451557159285,3.476667767922497,921,0,1925,480,932,301,-8.159947594660265,-3.836222465080155
253,08070200,0.41063979741991197,-0.2316246499224373,0.9788883974765751,0.04384169355034828,0.04282883703449093,3.2881269454956055,2.9866045293240977,0,0,64,567,550,288,-3.084616195571717,-3.8057535393144093
254,08086212,0.4418852934249248,-0.628594734371254,0.7403297517723584,0.0,0.010071390423116455,0.1171654760837555,0.313644196031556,1762,0,2123,81,1425,253,-15.379314591617653,-2.2396102344294024
255,08165300,-0.45218244046940703,0.024969875109660016,0.983719918192092,0.07269477099180222,0.012603240237343064,0.313146710395813,0.5751780113970404,0,0,4,202,23,316,-1.2286820111978056,-3.057480155274577
256,08269000,0.7068359512668023,0.13615527307900085,0.669442749593447,0.055339716374874115,0.08276870556852997,1.4331567287445068,0.9272685782023583,0,0,34,0,332,109,-1.9732816717041775,-1.5236699290903815
257,09065500,0.6859684729754536,0.32532026592140173,0.5547491264852956,0.1499016433954239,0.1906883382365912,9.841368675231934,5.736415286997451,0,0,0,0,774,549,-3.2147634935415215,-2.825797144734768
258,12186000,0.6243140771506176,0.09575335265713748,0.6472590018957972,1.3864614963531494,1.9490767362565748,18.40947284698483,14.038603354925227,0,0,74,13,32,12,-2.221895182536029,-1.805379701341535
259,14137000,0.7728668349284755,-0.048135140209847785,0.9548943643139648,1.0595813989639282,0.5691992670741437,12.138650512695293,13.157309587499196,0,0,0,652,28,17,-2.2907517982362267,-2.7470606457548654
260,14158790,0.6971368162644264,0.1994740586664366,0.6807642478231728,0.23917478322982788,0.3536256821455284,17.512260246276792,11.861049963975123,0,0,1438,688,109,42,-4.489710983402118,-3.592298417808136
261,14182500,0.7086779140979246,0.1622260795864959,0.6908114140281534,0.2700091600418091,0.4135556986868975,19.32253074645996,15.69941150141865,0,0,1284,900,76,62,-3.711755955354213,-3.4179065380700986
262,14187000,0.8669827299277031,-0.15327611015387463,0.9935747407867489,0.11676071584224701,0.288014046410394,13.710262298583935,13.821280882975902,0,0,1404,897,213,75,-5.061813949061555,-3.923510481922908
263,14305500,0.8148762786646988,0.11259721353384292,0.8616814059602106,0.3508782386779785,0.390281258400462,24.94042549133298,23.862868579213124,0,0,1048,779,173,217,-4.158900942041849,-3.8387994657721785
264,11478500,0.7196247932954349,0.34174598563971464,0.5812642729380143,0.025115717202425003,0.10805840729003884,15.631341266632033,9.39012981345787,0,0,1793,916,675,443,-8.089444114306971,-5.314116172139053
